"filename", "language", "JSON", "Markdown", "YAML", "JSON with Comments", "TypeScript", "TypeScript JSX", "XML", "JavaScript", "PostCSS", "MS SQL", "HTML", "Properties", "comment", "blank", "total"
"c:\Servers\Foundry\package.json", "JSON", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\Servers\Foundry\packages\config_ts\base.json", "JSON", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Servers\Foundry\packages\config_ts\hono.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Servers\Foundry\packages\config_ts\nextjs.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Servers\Foundry\packages\config_ts\package.json", "JSON", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Servers\Foundry\packages\config_ts\react-library.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Servers\Foundry\packages\configs\package.json", "JSON", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Servers\Foundry\packages\configs\src\index.ts", "TypeScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Servers\Foundry\packages\configs\tsconfig.json", "JSON with Comments", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Servers\Foundry\packages\database\README.md", "Markdown", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Servers\Foundry\packages\database\drizzle.config.ts", "TypeScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Servers\Foundry\packages\database\package.json", "JSON", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"c:\Servers\Foundry\packages\database\src\index.ts", "TypeScript", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 3, 12, 54
"c:\Servers\Foundry\packages\database\src\migrations\0000_nice_martin_li.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 5, 0, 62
"c:\Servers\Foundry\packages\database\src\migrations\0001_superb_wendell_vaughn.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
"c:\Servers\Foundry\packages\database\src\migrations\0002_aromatic_skrulls.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
"c:\Servers\Foundry\packages\database\src\migrations\0003_magenta_the_spike.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 1, 0, 34
"c:\Servers\Foundry\packages\database\src\migrations\0004_spooky_outlaw_kid.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 1, 0, 27
"c:\Servers\Foundry\packages\database\src\migrations\0005_red_orphan.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 7, 0, 85
"c:\Servers\Foundry\packages\database\src\migrations\0006_panoramic_stingray.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 10, 0, 116
"c:\Servers\Foundry\packages\database\src\migrations\0007_messy_blue_shield.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"c:\Servers\Foundry\packages\database\src\migrations\0008_nice_eternity.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 2, 0, 22
"c:\Servers\Foundry\packages\database\src\migrations\0009_rapid_blade.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
"c:\Servers\Foundry\packages\database\src\migrations\0010_enhanced_apikey_management.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 10, 8, 34
"c:\Servers\Foundry\packages\database\src\migrations\0010_marvelous_thunderball.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9
"c:\Servers\Foundry\packages\database\src\migrations\0011_unusual_karen_page.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Servers\Foundry\packages\database\src\migrations\0012_slippery_edwin_jarvis.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 2, 0, 20
"c:\Servers\Foundry\packages\database\src\migrations\0013_sturdy_pestilence.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 1, 0, 18
"c:\Servers\Foundry\packages\database\src\migrations\meta\0000_snapshot.json", "JSON", 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 379
"c:\Servers\Foundry\packages\database\src\migrations\meta\0001_snapshot.json", "JSON", 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 391
"c:\Servers\Foundry\packages\database\src\migrations\meta\0002_snapshot.json", "JSON", 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 391
"c:\Servers\Foundry\packages\database\src\migrations\meta\0003_snapshot.json", "JSON", 608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 609
"c:\Servers\Foundry\packages\database\src\migrations\meta\0004_snapshot.json", "JSON", 793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 794
"c:\Servers\Foundry\packages\database\src\migrations\meta\0005_snapshot.json", "JSON", 1296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1297
"c:\Servers\Foundry\packages\database\src\migrations\meta\0006_snapshot.json", "JSON", 2033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2034
"c:\Servers\Foundry\packages\database\src\migrations\meta\0007_snapshot.json", "JSON", 2051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2052
"c:\Servers\Foundry\packages\database\src\migrations\meta\0008_snapshot.json", "JSON", 2181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2182
"c:\Servers\Foundry\packages\database\src\migrations\meta\0009_snapshot.json", "JSON", 2193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2194
"c:\Servers\Foundry\packages\database\src\migrations\meta\0010_snapshot.json", "JSON", 2248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2249
"c:\Servers\Foundry\packages\database\src\migrations\meta\0011_snapshot.json", "JSON", 2248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2249
"c:\Servers\Foundry\packages\database\src\migrations\meta\0012_snapshot.json", "JSON", 2366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2367
"c:\Servers\Foundry\packages\database\src\migrations\meta\0013_snapshot.json", "JSON", 2630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2630
"c:\Servers\Foundry\packages\database\src\migrations\meta\_journal.json", "JSON", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104
"c:\Servers\Foundry\packages\database\src\projects\queries.ts", "TypeScript", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 4, 23, 146
"c:\Servers\Foundry\packages\database\src\schemas\games\relations.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Servers\Foundry\packages\database\src\schemas\games\tables.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Servers\Foundry\packages\database\src\schemas\games\types.ts", "TypeScript", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 3, 6, 45
"c:\Servers\Foundry\packages\database\src\schemas\index.ts", "TypeScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Servers\Foundry\packages\database\src\schemas\projects\queries.ts", "TypeScript", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 27, 20, 140
"c:\Servers\Foundry\packages\database\src\schemas\projects\relations.ts", "TypeScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Servers\Foundry\packages\database\src\schemas\projects\tables.ts", "TypeScript", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 7, 14, 175
"c:\Servers\Foundry\packages\database\src\schemas\projects\types.ts", "TypeScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Servers\Foundry\packages\database\src\schemas\users\relations.ts", "TypeScript", 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 13, 121
"c:\Servers\Foundry\packages\database\src\schemas\users\tables.ts", "TypeScript", 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 9, 15, 267
"c:\Servers\Foundry\packages\database\src\schemas\users\types.ts", "TypeScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Servers\Foundry\packages\database\src\utils\users.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 10, 4, 55
"c:\Servers\Foundry\packages\database\tsconfig.json", "JSON with Comments", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Servers\Foundry\packages\remark\package.json", "JSON", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Servers\Foundry\packages\remark\src\code-filename.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 15, 8, 64
"c:\Servers\Foundry\packages\remark\src\directives\admonition.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 2, 6, 25
"c:\Servers\Foundry\packages\remark\src\directives\badge.ts", "TypeScript", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 11, 11, 104
"c:\Servers\Foundry\packages\remark\src\directives\comment.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 7, 3, 37
"c:\Servers\Foundry\packages\remark\src\directives\image.ts", "TypeScript", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 6, 17, 133
"c:\Servers\Foundry\packages\remark\src\directives\link.ts", "TypeScript", 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 8, 15, 193
"c:\Servers\Foundry\packages\remark\src\directives\video.ts", "TypeScript", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 6, 17, 99
"c:\Servers\Foundry\packages\remark\src\index.ts", "TypeScript", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 28, 8, 94
"c:\Servers\Foundry\packages\remark\src\join-html-comments.ts", "TypeScript", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 8, 2, 51
"c:\Servers\Foundry\packages\remark\src\types.ts", "TypeScript", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 147, 28, 225
"c:\Servers\Foundry\packages\remark\src\utils.ts", "TypeScript", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 18, 17, 110
"c:\Servers\Foundry\packages\remark\tsconfig.json", "JSON with Comments", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Servers\Foundry\packages\types\package.json", "JSON", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\Servers\Foundry\packages\types\src\games\game.ts", "TypeScript", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 4, 59
"c:\Servers\Foundry\packages\types\src\games\minecraft.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Servers\Foundry\packages\types\src\index.ts", "TypeScript", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 1, 21
"c:\Servers\Foundry\packages\types\src\permissions\api-key.ts", "TypeScript", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 39, 49, 259
"c:\Servers\Foundry\packages\types\src\project.ts", "TypeScript", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 28, 24, 243
"c:\Servers\Foundry\packages\types\tsconfig.json", "JSON with Comments", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Servers\Foundry\packages\ui\components.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Servers\Foundry\packages\ui\package.json", "JSON", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 146
"c:\Servers\Foundry\packages\ui\postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Servers\Foundry\packages\ui\src\components\auth\auth-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 1, 11, 110
"c:\Servers\Foundry\packages\ui\src\components\auth\login-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 1, 7, 201
"c:\Servers\Foundry\packages\ui\src\components\auth\register-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 1, 12, 380
"c:\Servers\Foundry\packages\ui\src\components\auth\social-auth-button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Servers\Foundry\packages\ui\src\components\blog\post-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 7, 65
"c:\Servers\Foundry\packages\ui\src\components\blog\post-editor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 1, 10, 65
"c:\Servers\Foundry\packages\ui\src\components\cicons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 1, 6, 67
"c:\Servers\Foundry\packages\ui\src\components\code-block.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 7, 97
"c:\Servers\Foundry\packages\ui\src\components\compare.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 3, 26, 239
"c:\Servers\Foundry\packages\ui\src\components\doras-ui\preview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 3, 13, 114
"c:\Servers\Foundry\packages\ui\src\components\error.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 6, 12, 112
"c:\Servers\Foundry\packages\ui\src\components\fade-content.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 1, 14, 117
"c:\Servers\Foundry\packages\ui\src\components\footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 5, 101
"c:\Servers\Foundry\packages\ui\src\components\github-stars.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 6, 61
"c:\Servers\Foundry\packages\ui\src\components\icons\academic-cap.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 3, 14, 106
"c:\Servers\Foundry\packages\ui\src\components\icons\adjustments-horizontal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 3, 15, 196
"c:\Servers\Foundry\packages\ui\src\components\icons\adjustments-vertical.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 3, 15, 194
"c:\Servers\Foundry\packages\ui\src\components\icons\archive-box-arrow-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 3, 15, 157
"c:\Servers\Foundry\packages\ui\src\components\icons\archive-box-x-mark.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 3, 15, 146
"c:\Servers\Foundry\packages\ui\src\components\icons\archive-box.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 3, 14, 134
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-down-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-down-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-down-on-square-stack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-down-on-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-down-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-down-tray.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-left-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-left-end-on-rectangle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-left-start-on-rectangle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-long-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-long-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-long-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-long-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-path-rounded-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-path.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-right-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-right-end-on-rectangle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-right-start-on-rectangle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-top-right-on-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 4, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-trending-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 3, 15, 131
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-trending-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 3, 15, 131
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-down-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-down-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-left-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-left-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-right-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-right-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-up-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-turn-up-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-up-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-up-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-up-on-square-stack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-up-on-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-up-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-up-tray.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 14, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-uturn-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-uturn-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-uturn-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrow-uturn-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\arrows-pointing-in.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 3, 16, 137
"c:\Servers\Foundry\packages\ui\src\components\icons\arrows-pointing-out.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 3, 16, 137
"c:\Servers\Foundry\packages\ui\src\components\icons\arrows-right-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 4, 14, 105
"c:\Servers\Foundry\packages\ui\src\components\icons\arrows-up-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 4, 14, 105
"c:\Servers\Foundry\packages\ui\src\components\icons\at-symbol.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 3, 14, 121
"c:\Servers\Foundry\packages\ui\src\components\icons\backspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\backward.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\banknotes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 15, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-3-bottom-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 3, 14, 118
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-3-bottom-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 3, 14, 120
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-3-center-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 3, 14, 118
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-3.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 3, 15, 105
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-4.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 15, 106
